"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Power";"04.05.2025 21:33:45";80;1;45781898435.6944
"Temperature_Setpoint";"04.05.2025 21:33:45";30;1;45781898435.6944
"Temperature_In";"04.05.2025 21:33:45";15;1;45781898435.6944
"Temperature_Out";"04.05.2025 21:33:45";30.00714;1;45781898435.6944
"OR";"04.05.2025 21:33:46";75.15324;1;45781898447.3264
"Power";"04.05.2025 21:33:46";80;1;45781898447.3264
"Temperature_Setpoint";"04.05.2025 21:33:46";30;1;45781898447.3264
"Temperature_In";"04.05.2025 21:33:46";15;1;45781898447.3264
"Temperature_Out";"04.05.2025 21:33:46";30.00693;1;45781898447.3264
"OR";"04.05.2025 21:33:47";75.15399;1;45781898458.9699
"Power";"04.05.2025 21:33:47";80;1;45781898458.9699
"Temperature_Setpoint";"04.05.2025 21:33:47";30;1;45781898458.9699
"Temperature_In";"04.05.2025 21:33:47";15;1;45781898458.9699
"Temperature_Out";"04.05.2025 21:33:47";30.0067;1;45781898458.9699
"OR";"04.05.2025 21:33:48";75.15399;1;45781898470.625
"Power";"04.05.2025 21:33:48";80;1;45781898470.625
"Temperature_Setpoint";"04.05.2025 21:33:48";30;1;45781898470.625
"Temperature_In";"04.05.2025 21:33:48";15;1;45781898470.625
"Temperature_Out";"04.05.2025 21:33:48";30.00647;1;45781898470.625
"OR";"04.05.2025 21:33:49";75.15456;1;45781898482.2685
"Power";"04.05.2025 21:33:49";80;1;45781898482.2685
"Temperature_Setpoint";"04.05.2025 21:33:49";30;1;45781898482.2685
"Temperature_In";"04.05.2025 21:33:49";15;1;45781898482.2685
"Temperature_Out";"04.05.2025 21:33:49";30.00626;1;45781898482.2685
"OR";"04.05.2025 21:33:50";75.15506;1;45781898493.9005
"Power";"04.05.2025 21:33:50";80;1;45781898493.9005
"Temperature_Setpoint";"04.05.2025 21:33:50";30;1;45781898493.9005
"Temperature_In";"04.05.2025 21:33:50";15;1;45781898493.9005
"Temperature_Out";"04.05.2025 21:33:50";30.00605;1;45781898493.9005
"OR";"04.05.2025 21:33:51";75.15546;1;45781898505.544
"Power";"04.05.2025 21:33:51";80;1;45781898505.544
"Temperature_Setpoint";"04.05.2025 21:33:51";30;1;45781898505.544
"Temperature_In";"04.05.2025 21:33:51";15;1;45781898505.544
"Temperature_Out";"04.05.2025 21:33:51";30.00584;1;45781898505.544
"OR";"04.05.2025 21:33:52";75.15575;1;45781898517.1875
"Power";"04.05.2025 21:33:52";80;1;45781898517.1875
"Temperature_Setpoint";"04.05.2025 21:33:52";30;1;45781898517.1875
"Temperature_In";"04.05.2025 21:33:52";15;1;45781898517.1875
"Temperature_Out";"04.05.2025 21:33:52";30.00563;1;45781898517.1875
"OR";"04.05.2025 21:33:53";75.15575;1;45781898528.8194
"Power";"04.05.2025 21:33:53";80;1;45781898528.8194
"Temperature_Setpoint";"04.05.2025 21:33:53";30;1;45781898528.8194
"Temperature_In";"04.05.2025 21:33:53";15;1;45781898528.8194
"Temperature_Out";"04.05.2025 21:33:53";30.00542;1;45781898528.8194
"OR";"04.05.2025 21:33:54";75.15594;1;45781898540.463
"Power";"04.05.2025 21:33:54";80;1;45781898540.463
"Temperature_Setpoint";"04.05.2025 21:33:54";30;1;45781898540.463
"Temperature_In";"04.05.2025 21:33:54";15;1;45781898540.463
"Temperature_Out";"04.05.2025 21:33:54";30.00523;1;45781898540.463
"OR";"04.05.2025 21:33:55";75.15607;1;45781898552.1065
"Power";"04.05.2025 21:33:55";80;1;45781898552.1065
"Temperature_Setpoint";"04.05.2025 21:33:55";30;1;45781898552.1065
"Temperature_In";"04.05.2025 21:33:55";15;1;45781898552.1065
"Temperature_Out";"04.05.2025 21:33:55";30.00502;1;45781898552.1065
"OR";"04.05.2025 21:33:56";75.15619;1;45781898563.7384
"Power";"04.05.2025 21:33:56";80;1;45781898563.7384
"Temperature_Setpoint";"04.05.2025 21:33:56";30;1;45781898563.7384
"Temperature_In";"04.05.2025 21:33:56";15;1;45781898563.7384
"Temperature_Out";"04.05.2025 21:33:56";30.00483;1;45781898563.7384
"OR";"04.05.2025 21:33:57";75.15619;1;45781898575.3935
"Power";"04.05.2025 21:33:57";80;1;45781898575.3935
"Temperature_Setpoint";"04.05.2025 21:33:57";30;1;45781898575.3935
"Temperature_In";"04.05.2025 21:33:57";15;1;45781898575.3935
"Temperature_Out";"04.05.2025 21:33:57";30.00464;1;45781898575.3935
"OR";"04.05.2025 21:33:58";75.15633;1;45781898587.0023
"Power";"04.05.2025 21:33:58";80;1;45781898587.0023
"Temperature_Setpoint";"04.05.2025 21:33:58";30;1;45781898587.0023
"Temperature_In";"04.05.2025 21:33:58";15;1;45781898587.0023
"Temperature_Out";"04.05.2025 21:33:58";30.00445;1;45781898587.0023
"OR";"04.05.2025 21:33:59";75.15646;1;45781898598.6458
"Power";"04.05.2025 21:33:59";80;1;45781898598.6458
"Temperature_Setpoint";"04.05.2025 21:33:59";30;1;45781898598.6458
"Temperature_In";"04.05.2025 21:33:59";15;1;45781898598.6458
"Temperature_Out";"04.05.2025 21:33:59";30.00426;1;45781898598.6458
"OR";"04.05.2025 21:34:00";75.15668;1;45781898610.2894
"Power";"04.05.2025 21:34:00";80;1;45781898610.2894
"Temperature_Setpoint";"04.05.2025 21:34:00";30;1;45781898610.2894
"Temperature_In";"04.05.2025 21:34:00";15;1;45781898610.2894
"Temperature_Out";"04.05.2025 21:34:00";30.00409;1;45781898610.2894
"OR";"04.05.2025 21:34:01";75.15668;1;45781898621.9213
"Power";"04.05.2025 21:34:01";80;1;45781898621.9213
"Temperature_Setpoint";"04.05.2025 21:34:01";30;1;45781898621.9213
"Temperature_In";"04.05.2025 21:34:01";15;1;45781898621.9213
"Temperature_Out";"04.05.2025 21:34:01";30.00392;1;45781898621.9213
"OR";"04.05.2025 21:34:02";75.15691;1;45781898633.5648
"Power";"04.05.2025 21:34:02";80;1;45781898633.5648
"Temperature_Setpoint";"04.05.2025 21:34:02";30;1;45781898633.5648
"Temperature_In";"04.05.2025 21:34:02";15;1;45781898633.5648
"Temperature_Out";"04.05.2025 21:34:02";30.00377;1;45781898633.5648
"OR";"04.05.2025 21:34:03";75.15721;1;45781898645.1968
"Power";"04.05.2025 21:34:03";80;1;45781898645.1968
"Temperature_Setpoint";"04.05.2025 21:34:03";30;1;45781898645.1968
"Temperature_In";"04.05.2025 21:34:03";15;1;45781898645.1968
"Temperature_Out";"04.05.2025 21:34:03";30.00361;1;45781898645.1968
"OR";"04.05.2025 21:34:04";75.15754;1;45781898656.8287
"Power";"04.05.2025 21:34:04";80;1;45781898656.8287
"Temperature_Setpoint";"04.05.2025 21:34:04";30;1;45781898656.8287
"Temperature_In";"04.05.2025 21:34:04";15;1;45781898656.8287
"Temperature_Out";"04.05.2025 21:34:04";30.00348;1;45781898656.8287
"OR";"04.05.2025 21:34:05";75.15754;1;45781898668.4491
"Power";"04.05.2025 21:34:05";80;1;45781898668.4491
"Temperature_Setpoint";"04.05.2025 21:34:05";30;1;45781898668.4491
"Temperature_In";"04.05.2025 21:34:05";15;1;45781898668.4491
"Temperature_Out";"04.05.2025 21:34:05";30.00335;1;45781898668.4491
"OR";"04.05.2025 21:34:06";75.15792;1;45781898680.081
"Power";"04.05.2025 21:34:06";80;1;45781898680.081
"Temperature_Setpoint";"04.05.2025 21:34:06";30;1;45781898680.081
"Temperature_In";"04.05.2025 21:34:06";15;1;45781898680.081
"Temperature_Out";"04.05.2025 21:34:06";30.00321;1;45781898680.081
"OR";"04.05.2025 21:34:07";75.15832;1;45781898691.7245
"Power";"04.05.2025 21:34:07";80;1;45781898691.7245
"Temperature_Setpoint";"04.05.2025 21:34:07";30;1;45781898691.7245
"Temperature_In";"04.05.2025 21:34:07";15;1;45781898691.7245
"Temperature_Out";"04.05.2025 21:34:07";30.0031;1;45781898691.7245
"OR";"04.05.2025 21:34:08";75.15874;1;45781898703.3449
"Power";"04.05.2025 21:34:08";80;1;45781898703.3449
"Temperature_Setpoint";"04.05.2025 21:34:08";30;1;45781898703.3449
"Temperature_In";"04.05.2025 21:34:08";15;1;45781898703.3449
"Temperature_Out";"04.05.2025 21:34:08";30.00299;1;45781898703.3449
"OR";"04.05.2025 21:34:09";75.15874;1;45781898715
"Power";"04.05.2025 21:34:09";80;1;45781898715
"Temperature_Setpoint";"04.05.2025 21:34:09";30;1;45781898715
"Temperature_In";"04.05.2025 21:34:09";15;1;45781898715
"Temperature_Out";"04.05.2025 21:34:09";30.00287;1;45781898715
"OR";"04.05.2025 21:34:10";75.15916;1;45781898726.6435
"Power";"04.05.2025 21:34:10";80;1;45781898726.6435
"Temperature_Setpoint";"04.05.2025 21:34:10";30;1;45781898726.6435
"Temperature_In";"04.05.2025 21:34:10";15;1;45781898726.6435
"Temperature_Out";"04.05.2025 21:34:10";30.00278;1;45781898726.6435
"OR";"04.05.2025 21:34:11";75.15958;1;45781898738.2755
"Power";"04.05.2025 21:34:11";80;1;45781898738.2755
