"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"rFlow";"01.05.2025 22:53:38";2.388208;1;45778953915.8565
"rPower";"01.05.2025 22:53:38";50;1;45778953915.8565
"rTemperatureSetpoint";"01.05.2025 22:53:38";50;1;45778953915.8565
"rTemperatureIn";"01.05.2025 22:53:38";15;1;45778953915.8565
"rTemperatureOut";"01.05.2025 22:53:38";48.85692;1;45778953915.8565
"rFlow";"01.05.2025 22:53:39";2.392051;1;45778953927.5
"rPower";"01.05.2025 22:53:39";50;1;45778953927.5
"rTemperatureSetpoint";"01.05.2025 22:53:39";50;1;45778953927.5
"rTemperatureIn";"01.05.2025 22:53:39";15;1;45778953927.5
"rTemperatureOut";"01.05.2025 22:53:39";48.92835;1;45778953927.5
"rFlow";"01.05.2025 22:53:40";2.395863;1;45778953939.1435
"rPower";"01.05.2025 22:53:40";50;1;45778953939.1435
"rTemperatureSetpoint";"01.05.2025 22:53:40";50;1;45778953939.1435
"rTemperatureIn";"01.05.2025 22:53:40";15;1;45778953939.1435
"rTemperatureOut";"01.05.2025 22:53:40";48.99793;1;45778953939.1435
"rFlow";"01.05.2025 22:53:41";2.399638;1;45778953950.787
