"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Power";"03.05.2025 20:56:20";80;1;45780872453,3796
"Temperature_Setpoint";"03.05.2025 20:56:20";50;1;45780872453,3796
"Temperature_In";"03.05.2025 20:56:20";15;1;45780872453,3796
"Temperature_Out";"03.05.2025 20:56:20";49,05346;1;45780872453,3796
"OR";"03.05.2025 20:56:21";32,54237;1;45780872465,0232
"Power";"03.05.2025 20:56:21";80;1;45780872465,0232
"Temperature_Setpoint";"03.05.2025 20:56:21";50;1;45780872465,0232
"Temperature_In";"03.05.2025 20:56:21";15;1;45780872465,0232
"Temperature_Out";"03.05.2025 20:56:21";49,0695;1;45780872465,0232
"OR";"03.05.2025 20:56:22";32,54383;1;45780872476,6667
"Power";"03.05.2025 20:56:22";80;1;45780872476,6667
"Temperature_Setpoint";"03.05.2025 20:56:22";50;1;45780872476,6667
"Temperature_In";"03.05.2025 20:56:22";15;1;45780872476,6667
"Temperature_Out";"03.05.2025 20:56:22";49,0853;1;45780872476,6667
"OR";"03.05.2025 20:56:23";32,52203;1;45780872488,3218
"Power";"03.05.2025 20:56:23";80;1;45780872488,3218
"Temperature_Setpoint";"03.05.2025 20:56:23";50;1;45780872488,3218
"Temperature_In";"03.05.2025 20:56:23";15;1;45780872488,3218
"Temperature_Out";"03.05.2025 20:56:23";49,10092;1;45780872488,3218
"OR";"03.05.2025 20:56:24";32,52203;1;45780872499,9421
"Power";"03.05.2025 20:56:24";80;1;45780872499,9421
"Temperature_Setpoint";"03.05.2025 20:56:24";50;1;45780872499,9421
"Temperature_In";"03.05.2025 20:56:24";15;1;45780872499,9421
"Temperature_Out";"03.05.2025 20:56:24";49,11644;1;45780872499,9421
"OR";"03.05.2025 20:56:25";32,5073;1;45780872511,5741
"Power";"03.05.2025 20:56:25";80;1;45780872511,5741
"Temperature_Setpoint";"03.05.2025 20:56:25";50;1;45780872511,5741
"Temperature_In";"03.05.2025 20:56:25";15;1;45780872511,5741
"Temperature_Out";"03.05.2025 20:56:25";49,1319;1;45780872511,5741
"OR";"03.05.2025 20:56:26";32,50337;1;45780872523,2176
"Power";"03.05.2025 20:56:26";80;1;45780872523,2176
